fomc_date,lm_pct,sentiment,llm_classification,inner_confidence,lm_llm_disagree,no_rate_change,stmt_length,uncertainty_index,uncertainty_index_norm,avg_car,car_variance
2015-07-29,2.648,Neutral,Dovish,0.916379931737462,1,1,3456,0.05955496170194213,0.15557053970876908,0.005604803583434549,7.071303301673773e-05
2015-09-17,2.7565,Neutral,Dovish,0.9234046563882105,1,1,3614,0.1480779143624303,0.2271636717672366,-0.026504265220913325,0.00023126508292249377
2015-10-28,2.7735,Neutral,Dovish,0.8979196473786214,1,1,3528,0.18777464503669924,0.2592684897385973,0.008271483182941996,0.0004244521982872284
2015-12-16,2.7439,Neutral,Hawkish,0.9177209137716282,1,1,3741,0.10390451264308809,0.19143833627268098,-0.001995469756537967,6.90636486760087e-05
2016-01-27,2.9366,Neutral,Dovish,0.9142942508437296,1,1,3507,0.38112566148497357,0.41564154823011334,0.017463954938516855,0.0008169289385370728
2016-03-16,2.6194,Neutral,Dovish,0.9064718102808076,1,1,3435,0.03140597824574709,0.132804987619469,-0.007746387803868188,0.0003257382686354151
2016-04-27,2.7356,Neutral,Dovish,0.9314364709288708,1,1,3461,0.15960655533303342,0.23648748542976308,0.002385762408722475,0.00013699129651910464
2016-06-15,3.0769,Neutral,Dovish,0.928564270088018,1,1,3370,0.5751820521083497,0.5725850796323374,-0.0009944511478202417,0.00011104650982652736
2016-07-27,2.7735,Neutral,Dovish,0.918743197794648,1,1,3378,0.22275265639057154,0.2875570331133833,0.007838616853616158,0.0006393980672551646
2016-09-21,2.7273,Neutral,Dovish,0.9187201172600132,1,1,3580,0.122267087821679,0.20628910920991467,-0.01878935201545806,0.0001508253199608988
2016-11-02,2.7314,Neutral,Dovish,0.9352549405933244,1,1,3557,0.13236773291997844,0.21445802807971004,0.00545340032746548,9.282684162924108e-05
2016-12-14,2.7864,Neutral,Hawkish,0.9058598122173096,1,1,3365,0.2406894048485836,0.30206341775668666,0.009516664454595146,0.00012916997129406918
2017-02-01,3.0207,Neutral,Dovish,0.932985879197153,1,1,3148,0.5620131500459816,0.5619347012154304,-0.007291099865692121,0.00026084092388519077
2017-03-15,2.6856,Neutral,Hawkish,0.9241576044719528,1,1,3186,0.16596034821302816,0.24162612935270414,-0.008747087283525854,0.0001140175561517446
2017-05-03,2.7994,Neutral,Neutral,0.9020430221411042,0,1,3319,-0.03356313907301517,0.08026107153746148,0.00799836011751479,0.00011510008294235195
2017-06-14,2.6316,Neutral,Hawkish,0.9105142937089578,1,1,3385,0.057161820313284706,0.15363508136352108,0.004471171980320084,0.00010324095812091957
2017-07-26,2.6941,Neutral,Hawkish,0.9268884460787278,1,1,3199,0.17275025597805052,0.24711748214513113,-0.007319556319119325,0.00014737979767586433
2017-09-20,2.9052,Neutral,Dovish,0.9067817889651218,1,1,3360,0.3791229441349799,0.4140218461821734,0.016626503394805075,4.2248107807524734e-05
2017-11-01,2.9734,Neutral,Neutral,0.927252707395334,0,1,3242,0.1854407533039635,0.2573809496824859,0.007310252778644134,4.361011711905784e-05
2017-12-13,2.7113,Neutral,Hawkish,0.910956820590876,1,1,2897,0.26304641324697065,0.3201446973185738,-0.01176802692771356,0.00012343343480105282
2018-01-31,2.8053,Neutral,Hawkish,0.9141076351729568,1,1,2563,0.4495432003802163,0.47097438282306453,0.008921469089008538,0.00011416506909388102
2018-03-21,2.7869,Neutral,Hawkish,0.920681392211982,1,1,2749,0.38491016375450704,0.41870227273844995,-0.009464233134202195,7.5307862836537e-05
2018-05-02,2.8053,Neutral,Hawkish,0.8974510063579313,1,1,2572,0.4474445196989839,0.4692770702205774,-0.00390235666452291,6.451272078882798e-05
2018-06-13,2.931,Neutral,Hawkish,0.929438085653796,1,1,1930,0.7423906273232487,0.7078153814567777,-0.009497361301911913,0.00010835973456419835
2018-08-01,2.9565,Neutral,Neutral,0.8838823131095406,0,1,1866,0.4867785850813076,0.5010885818419021,-0.002843488638351946,0.00022273600481659793
2018-09-26,2.9772,Neutral,Hawkish,0.9359155100921274,1,1,1715,0.8459076235428101,0.7915349791193945,-0.016692131533201985,7.644583329867345e-05
2018-11-08,2.9514,Neutral,Hawkish,0.8950805689106304,1,1,1797,0.7969756690546741,0.7519611536395348,0.005002837097954962,0.00016639761552897443
2018-12-19,2.906,Neutral,Hawkish,0.9240843861272864,1,1,1956,0.7074414913875252,0.6795501911397314,0.0047567050110241755,0.0001063874202633943
2019-01-30,2.8814,Neutral,Dovish,0.9309920849711928,1,1,1957,0.6787842045009306,0.6563735475365959,-0.02431146151348625,0.0002828819327064679
2019-03-20,3.2149,Neutral,Dovish,0.9305060787473396,1,1,2055,1.041274887412439,0.9495386821337294,-0.04669650241244467,0.0005203277800957208
2019-05-01,3.1034,Neutral,Dovish,0.94429169531275,1,1,1898,0.9490523943334651,0.8749535386502465,0.005309868490281304,3.368554205143625e-05
2019-06-19,2.8523,Neutral,Dovish,0.9265359518352184,1,1,2009,0.6330348632398298,0.6193736674822582,-0.014356060873673483,0.00013074028410122983
2019-07-31,3.0151,Neutral,Dovish,0.9183686988972188,1,1,2279,0.7581819022939791,0.7205866097131042,-0.01757377573142293,0.00020904895119566591
2019-09-18,3.0612,Neutral,Dovish,0.9366536997004448,1,1,2095,0.8543545643778696,0.7983664610404037,0.000752908977515654,6.643937552476166e-05
2019-10-30,3.0664,Neutral,Dovish,0.9190649531312344,1,1,1968,0.8899776270294335,0.8271766910665291,-0.013915890784644808,6.941151223482795e-05
2019-12-11,3.1142,Neutral,Neutral,0.935901900030767,0,1,1885,0.6645626952181884,0.6448718707222784,0.008177913189930516,7.276345264539428e-05
2020-01-29,3.4602,Neutral,Dovish,0.9494687729678032,1,1,1866,0.8550657525009948,0.7989416359943232,0.0008533025057406046,0.0002016195463586685
2020-03-03,3.5088,Dovish,Dovish,0.909942818753532,0,1,568,0.8015872145299239,0.7556907511538589,-0.04016957249441736,0.0006418317582896408
2020-03-15,3.2787,Neutral,Dovish,0.9411385279090724,1,1,3162,0.762570131809178,0.7241355999550974,-0.050275337784110745,0.00487014347984071
2020-03-23,3.0547,Neutral,Dovish,0.9118316553757244,1,1,3712,0.4697811690181861,0.4873418843325348,0.0024974032504121624,0.0027680119440136185
2020-04-29,3.5948,Dovish,Dovish,0.9144942374912136,0,1,2603,0.22768338844676944,0.29154477347489366,-0.011072156180590214,0.0005104911476251489
2020-06-10,3.5831,Dovish,Dovish,0.9194849390680486,0,1,2606,0.2405026075565848,0.30191234503721326,-0.04692417392237217,0.0007430459903165139
2020-07-29,3.3762,Neutral,Dovish,0.9050681211393664,1,1,2740,0.7483184426106348,0.7126095150677035,-0.006188041762245838,0.000574627166007773
2020-09-16,3.6392,Dovish,Dovish,0.927492033065678,0,1,1259,0.4897843357707962,0.5035194893023967,0.0300509542268878,0.00044990157959919443
2020-11-05,3.5427,Dovish,Dovish,0.9102942454088492,0,1,1259,0.6012853790195252,0.5936962025055724,-0.009964936489058366,0.00017802082836632124
2020-12-16,3.5313,Dovish,Dovish,0.92486279350423,0,1,1423,0.5762148972419048,0.5734203953987032,-0.00947641772175955,0.00011744857567948958
2021-01-27,3.645,Dovish,Dovish,0.8755351513123656,0,1,1423,0.44484009291671855,0.46717073434998735,0.005354492806388362,0.00043527084662172116
2021-03-17,3.5032,Dovish,Dovish,0.9135009632653838,0,1,1423,0.608683076674954,0.5996791067044981,0.02312349584957572,0.0002579808251209514
2021-04-28,3.5088,Dovish,Dovish,0.928790857269885,0,1,1423,0.6022125498128519,0.5944460539175783,0.016246214982945702,0.00013593343996085825
2021-06-16,3.5313,Dovish,Dovish,0.8949817686960305,0,1,1423,0.5762148972419048,0.5734203953987032,-0.03773239222960453,0.00033972881700980776
2021-07-28,3.5088,Dovish,Dovish,0.9228061117214118,0,1,1559,0.5704991528520076,0.5687977745911055,0.007503057989391208,0.00017636858480149945
2021-09-22,3.4591,Neutral,Hawkish,0.9164982843275812,1,1,1624,0.9127679404998218,0.8456084070554565,0.03043313180127065,0.0001971414552079328
2021-11-03,3.3846,Neutral,Hawkish,0.9083952315352628,1,1,2069,0.89508095644047,0.8313040199171999,-0.021673115509689953,0.0002883230180717524
2021-12-15,3.4865,Neutral,Hawkish,0.901856227638958,1,1,3148,0.5257319815691927,0.5325922266601998,0.00492315701951477,0.00014773037413189362
2022-01-26,3.5714,Dovish,Hawkish,0.9072556659360818,1,1,1110,0.9028687534627634,0.837602417834404,0.002720628388034333,0.00030646120398327255
2022-02-18,3.4653,Neutral,Neutral,0.9216572614890758,0,1,3056,0.2716807278441931,0.32712771818056563,0.009768139519170797,9.538160695368166e-05
2022-03-16,3.7037,Dovish,Hawkish,0.9203235812835872,1,1,1845,0.5786103007116203,0.5753576832069667,0.004732509091234855,0.0004014359704468916
2022-05-04,3.8079,Dovish,Hawkish,0.9206623119876322,1,1,2166,0.38335933873021405,0.41744803959973387,0.013189637762611867,0.00025139507778897856
2022-06-15,3.6184,Dovish,Hawkish,0.9456512749701712,1,1,1939,0.6552507364543845,0.6373408036547697,0.004360116412980637,0.00043339608482935053
2022-07-27,3.5533,Dovish,Hawkish,0.9509075877676884,1,1,1822,0.7577534600823448,0.720240106135048,-0.015612719422730995,0.0004844316453786832
2022-09-21,3.5473,Dovish,Hawkish,0.9590908566648512,1,1,1814,0.7665516613734709,0.7273556707200702,-0.014006185061700352,0.00011792282998208965
2022-11-02,3.7705,Dovish,Hawkish,0.9480242773241152,1,1,2214,0.41538025092601577,0.44334502254673247,0.0065261467094966975,0.00041628487821547376
2022-12-14,3.7767,Dovish,Hawkish,0.949044431117538,1,1,2214,0.4082164533286884,0.43755128553264255,-0.004258092475394412,0.00010031708329548585
2023-02-01,3.8721,Dovish,Hawkish,0.9352566544376096,1,1,1964,0.3562830920176596,0.395550065703922,-0.013810625193456596,0.0003573721777980572
2023-03-22,3.8397,Dovish,Hawkish,0.932411836827596,1,1,2183,0.3426518151431699,0.3845257406439145,-0.043377312368658716,0.001025388810479308
2023-05-03,3.7543,Dovish,Hawkish,0.9144415986828348,1,1,1973,0.4902965656856525,0.5039337563691455,-0.026355596125458004,0.0004264386407729145
2023-06-14,3.7288,Dovish,Neutral,0.9239904393907862,1,1,2039,0.5043702469370221,0.5153158769389647,-0.011538309746380218,0.00024065255030915914
2023-07-26,3.7543,Dovish,Hawkish,0.922302939222172,1,1,1996,0.48493327061139213,0.49959617971834497,0.014628119097103168,0.0005927927336614573
2023-09-20,3.8917,Dovish,Hawkish,0.8901642748621168,1,1,2009,0.32314284459413956,0.3687478179372661,0.018365221892574193,0.00016111146526313788
2023-11-01,3.7162,Dovish,Neutral,0.8978606997384116,1,1,2047,0.5170634384378793,0.5255815233962129,0.012544973264538442,0.00017259232409123584
2023-12-13,3.8526,Dovish,Neutral,0.9073027901177096,1,1,2100,0.34710099395163657,0.38812402376047467,0.0675710649377383,0.0010949808084768366
2024-01-31,3.7162,Dovish,Hawkish,0.9299455066849304,1,1,1912,0.5485436486563644,0.5510412124335204,-0.03052183111125109,0.0005997310660373524
2024-03-20,3.7415,Dovish,Hawkish,0.9294656175009408,1,1,1878,0.5272390818945776,0.5338110973528037,0.030087690864550386,0.0001871622160548377
2024-05-01,3.9801,Dovish,Hawkish,0.919293419333262,1,1,2367,0.1375201025063765,0.21862501827972933,0.0025840137749636167,0.00012188430528717988
2024-06-12,3.7288,Dovish,Hawkish,0.944322536148518,1,1,1967,0.5211596923868809,0.5288943777588622,-0.0025859963322511417,0.00014622060778202265
2024-07-31,3.6789,Dovish,Hawkish,0.9215964667074728,1,1,1981,0.5755520941400867,0.5728843519368542,-0.0352477945319591,0.0003438497145546406
2024-09-18,3.7162,Dovish,Dovish,0.9288530405328534,0,1,1894,0.252741010018829,0.31181017986231846,0.016664311132081954,0.00019546941813068254
2024-11-07,3.6082,Dovish,Dovish,0.9113494611897728,0,1,1812,0.3966510552328254,0.42819774446446895,-0.02902724757146132,0.00026187875254773284
2024-12-18,3.5654,Dovish,Dovish,0.9255832057312232,0,1,1837,0.4402746991199151,0.46347846210679833,-0.013914287669924759,0.00019327311488163376
2025-01-29,3.6522,Dovish,Neutral,0.9306978183757988,1,1,1734,0.6639997672203202,0.6444166014697336,0.006321288243343703,9.702291929651876e-05
2025-03-19,3.7288,Dovish,Neutral,0.9176814450198844,1,1,1951,0.5248906802646273,0.5319118223855059,0.003308621010937658,0.00010463945241714109
2025-05-07,3.5959,Dovish,Neutral,0.9155156718053276,1,1,1785,0.7171591473486405,0.6874093667050919,0.007916778342678822,0.0001157500634366914
2025-06-18,3.6458,Dovish,Neutral,0.925648570544492,1,1,1683,0.6832871789230397,0.6600153379736411,0.02243355541280451,0.00022920651826904078
2025-07-30,3.7736,Dovish,Neutral,0.8907237352599819,1,1,1679,0.5365532592894966,0.5413439587430912,-0.011448248474883264,9.112343252135084e-05
2025-09-17,3.9249,Dovish,Dovish,0.91171708479999,0,1,1736,0.04844184457572298,0.14658278186646037,0.01822233233068115,0.00012679596031391912
2025-10-29,4.0336,Dovish,Neutral,0.8892393237433026,1,1,765,0.44926862320814753,0.4707523179331196,0.0026473178832236003,0.00017901719798933113
2025-12-10,3.8079,Dovish,Dovish,0.9301612569677508,0,1,1948,0.13419404856450842,0.21593506486158007,0.028439000680697612,0.0002496673746443509
